fb_id,date,home_team,away_team,home_team_continent,away_team_continent,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result
2751,6/8/2019,Azerbaijan,Hungary,Europe,Europe,1,3,UEFA Euro qualification,Unknown,Azerbaijan,FALSE,No,Lose
2752,6/8/2019,Iceland,Albania,Europe,Europe,1,0,UEFA Euro qualification,Unknown,Iceland,FALSE,No,Win
2753,6/8/2019,Moldova,Andorra,Europe,Europe,1,0,UEFA Euro qualification,Unknown,Moldova,FALSE,No,Win
2754,6/8/2019,Turkey,France,Europe,Europe,2,0,UEFA Euro qualification,Unknown,Turkey,FALSE,No,Win
2755,6/8/2019,Russia,San Marino,Europe,Europe,9,0,UEFA Euro qualification,Unknown,Russia,FALSE,No,Win
2756,6/8/2019,Scotland,Cyprus,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Scotland,FALSE,No,Win
2757,6/8/2019,Belgium,Kazakhstan,Europe,Europe,3,0,UEFA Euro qualification,Unknown,Belgium,FALSE,No,Win
2758,6/8/2019,Finland,Bosnia and Herzegovina,Europe,Europe,2,0,UEFA Euro qualification,Unknown,Finland,FALSE,No,Win
2759,6/8/2019,Armenia,Liechtenstein,Europe,Europe,3,0,UEFA Euro qualification,Unknown,Armenia,FALSE,No,Win
2760,6/8/2019,Greece,Italy,Europe,Europe,0,3,UEFA Euro qualification,Unknown,Greece,FALSE,No,Lose
2761,6/8/2019,Botswana,Zambia,Africa,Africa,0,1,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
2762,6/8/2019,Angola,Guinea-Bissau,Africa,Africa,2,0,Friendly,Unknown,Angola,FALSE,No,Win
2763,6/8/2019,Nigeria,Zimbabwe,Africa,Africa,0,0,Friendly,Unknown,Nigeria,FALSE,No,Draw
2764,6/8/2019,Singapore,Solomon Islands,Asia,Oceania,4,3,Friendly,Unknown,Singapore,FALSE,No,Win
2765,6/7/2019,Czech Republic,Bulgaria,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Czech Republic,FALSE,No,Win
2766,6/7/2019,Montenegro,Kosovo,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Montenegro,FALSE,No,Draw
2767,6/7/2019,Lithuania,Luxembourg,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Lithuania,FALSE,No,Draw
2768,6/7/2019,Ukraine,Serbia,Europe,Europe,5,0,UEFA Euro qualification,Unknown,Ukraine,FALSE,No,Win
2769,6/7/2019,Georgia,Gibraltar,Europe,Europe,3,0,UEFA Euro qualification,Unknown,Georgia,FALSE,No,Win
2770,6/7/2019,Denmark,Republic of Ireland,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Denmark,FALSE,No,Draw
2771,6/7/2019,Faroe Islands,Spain,Europe,Europe,1,4,UEFA Euro qualification,Unknown,Faroe Islands,FALSE,No,Lose
2772,6/7/2019,Norway,Romania,Europe,Europe,2,2,UEFA Euro qualification,Unknown,Norway,FALSE,No,Draw
2773,6/7/2019,Sweden,Malta,Europe,Europe,3,0,UEFA Euro qualification,Unknown,Sweden,FALSE,No,Win
2774,6/7/2019,Austria,Slovenia,Europe,Europe,1,0,UEFA Euro qualification,Unknown,Austria,FALSE,No,Win
2775,6/7/2019,North Macedonia,Poland,Europe,Europe,0,1,UEFA Euro qualification,Unknown,North Macedonia,FALSE,No,Lose
2776,6/7/2019,Latvia,Israel,Europe,Europe,0,3,UEFA Euro qualification,Unknown,Latvia,FALSE,No,Lose
2777,6/7/2019,Lesotho,Zimbabwe,Africa,Africa,2,2,COSAFA Cup,Unknown,South Africa,TRUE,Yes,Lose
2778,6/7/2019,South Africa,Malawi,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,FALSE,Yes,Win
2779,6/7/2019,Argentina,Nicaragua,South America,North America,5,1,Friendly,Unknown,Argentina,FALSE,No,Win
2780,6/7/2019,China PR,Philippines,Asia,Asia,2,0,Friendly,Unknown,China PR,FALSE,No,Win
2781,6/7/2019,Fiji,Tahiti,Oceania,Oceania,1,1,Friendly,Unknown,Vanuatu,TRUE,No,Draw
2782,6/7/2019,Côte d'Ivoire,Comoros,Africa,Africa,3,1,Friendly,Unknown,Côte d'Ivoire,FALSE,No,Win
2783,6/7/2019,Kenya,Madagascar,Africa,Africa,1,0,Friendly,Unknown,Kenya,FALSE,No,Win
2784,6/7/2019,Korea Republic,Australia,Asia,Oceania,1,0,Friendly,Unknown,Korea Republic,FALSE,No,Win
2785,6/7/2019,Tunisia,Iraq,Africa,Asia,2,0,Friendly,Unknown,Tunisia,FALSE,No,Win
2786,6/7/2019,Uruguay,Panama,South America,North America,3,0,Friendly,Unknown,Uruguay,FALSE,No,Win
2787,6/7/2019,Uzbekistan,Korea DPR,Asia,Asia,4,0,Friendly,Unknown,Uzbekistan,FALSE,No,Win
2788,6/7/2019,Malaysia,Timor-Leste,Asia,Asia,7,1,FIFA World Cup qualification,Unknown,Malaysia,FALSE,No,Win
2789,6/6/2019,Bermuda,Guyana,North America,South America,1,0,Friendly,Unknown,Bermuda,FALSE,No,Win
2790,6/6/2019,Chile,Haiti,South America,North America,2,1,Friendly,Unknown,Chile,FALSE,No,Win
2791,6/6/2019,Chinese Taipei,Nepal,Asia,Asia,1,1,Friendly,Unknown,Chinese Taipei,FALSE,No,Draw
2792,6/6/2019,IR Iran,Syria,Asia,Asia,5,0,Friendly,Unknown,IR Iran,FALSE,No,Win
2793,6/6/2019,Slovakia,Jordan,Europe,Asia,5,1,Friendly,Unknown,Slovakia,FALSE,No,Win
2794,6/6/2019,Tajikistan,Afghanistan,Asia,Asia,1,1,Friendly,Unknown,Tajikistan,FALSE,No,Draw
2795,6/6/2019,England,Netherlands,Europe,Europe,1,3,UEFA Nations League,Unknown,Portugal,TRUE,No,Lose
2796,6/6/2019,Bhutan,Guam,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,Bhutan,FALSE,No,Win
2797,6/6/2019,Cambodia,Pakistan,Asia,Asia,2,0,FIFA World Cup qualification,Unknown,Cambodia,FALSE,No,Win
2798,6/6/2019,Laos,Bangladesh,Asia,Asia,0,1,FIFA World Cup qualification,Unknown,Laos,FALSE,No,Lose
2799,6/6/2019,Macau,Sri Lanka,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,Macau,FALSE,No,Win
2800,6/6/2019,Mongolia,Brunei Darussalam,Asia,Asia,2,0,FIFA World Cup qualification,Unknown,Mongolia,FALSE,No,Win
2801,6/5/2019,Lesotho,Botswana,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
2802,6/5/2019,Zimbabwe,Zambia,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,Yes,Lose
2803,6/5/2019,Brazil,Qatar,South America,Asia,2,0,Friendly,Unknown,Brazil,FALSE,No,Win
2804,6/5/2019,Japan,Trinidad and Tobago,Asia,South America,0,0,Kirin Challenge Cup,Unknown,Japan,FALSE,No,Draw
2805,6/5/2019,Mexico,Venezuela,North America,South America,3,1,Friendly,Unknown,USA,TRUE,No,Win
2806,6/5/2019,Paraguay,Honduras,South America,North America,1,1,Friendly,Unknown,Paraguay,FALSE,No,Draw
2807,6/5/2019,Peru,Costa Rica,South America,North America,1,0,Friendly,Unknown,Peru,FALSE,No,Win
2808,6/5/2019,USA,Jamaica,North America,North America,0,1,Friendly,Unknown,USA,FALSE,No,Lose
2809,6/5/2019,Portugal,Switzerland,Europe,Europe,3,1,UEFA Nations League,Unknown,Portugal,FALSE,No,Win
2810,6/4/2019,Comoros,Malawi,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
2811,6/4/2019,South Africa,Uganda,Africa,Africa,1,1,COSAFA Cup,Unknown,South Africa,FALSE,Yes,Win
2812,6/3/2019,Colombia,Panama,South America,North America,3,0,Friendly,Unknown,Colombia,FALSE,No,Win
2813,6/3/2019,Vanuatu,Tahiti,Oceania,Oceania,2,0,Friendly,Unknown,Vanuatu,FALSE,No,Win
2814,6/2/2019,South Africa,Botswana,Africa,Africa,2,2,COSAFA Cup,Unknown,South Africa,FALSE,Yes,Lose
2815,6/2/2019,Zambia,Malawi,Africa,Africa,2,2,COSAFA Cup,Unknown,South Africa,TRUE,Yes,Win
2816,6/2/2019,El Salvador,Haiti,North America,North America,1,0,Friendly,Unknown,USA,TRUE,No,Win
2817,6/2/2019,France,Bolivia,Europe,South America,2,0,Friendly,Unknown,France,FALSE,No,Win
2818,6/2/2019,Luxembourg,Madagascar,Europe,Africa,3,3,Friendly,Unknown,Luxembourg,FALSE,No,Draw
2819,6/2/2019,Malaysia,Nepal,Asia,Asia,2,0,Friendly,Unknown,Malaysia,FALSE,No,Win
2820,6/2/2019,Turkey,Uzbekistan,Europe,Asia,0,0,Friendly,Unknown,Turkey,FALSE,No,Draw
2821,6/1/2019,Lesotho,Uganda,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,Yes,Win
2822,6/1/2019,Zimbabwe,Comoros,Africa,Africa,2,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
2823,6/1/2019,Venezuela,Ecuador,South America,South America,1,1,Friendly,Unknown,USA,TRUE,No,Draw
2824,5/31/2019,Laos,Sri Lanka,Asia,Asia,2,2,Friendly,Unknown,Laos,FALSE,No,Draw
2825,5/30/2019,Mozambique,Malawi,Africa,Africa,1,1,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
2826,5/30/2019,Namibia,Seychelles,Africa,Africa,3,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
2827,5/30/2019,Turkey,Greece,Europe,Europe,2,1,Friendly,Unknown,Turkey,FALSE,No,Win
2828,5/29/2019,Comoros,Mauritius,Africa,Africa,2,1,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
2829,5/28/2019,Seychelles,Mozambique,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
2830,5/28/2019,Namibia,Malawi,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
2831,5/28/2019,Laos,Sri Lanka,Asia,Asia,2,1,Friendly,Unknown,Laos,FALSE,No,Win
2832,5/27/2019,Eswatini,Comoros,Africa,Africa,2,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
2833,5/26/2019,Mozambique,Namibia,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
2834,5/26/2019,Malawi,Seychelles,Africa,Africa,3,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
2835,5/25/2019,Eswatini,Mauritius,Africa,Africa,2,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
2836,5/11/2019,Malawi,Eswatini,Africa,Africa,1,1,African Nations Championship qualification,Unknown,Malawi,FALSE,No,Draw
2837,5/11/2019,Seychelles,Botswana,Africa,Africa,1,3,African Nations Championship qualification,Unknown,Seychelles,FALSE,No,Lose
2838,4/20/2019,Botswana,Seychelles,Africa,Africa,2,0,African Nations Championship qualification,Unknown,Botswana,FALSE,No,Win
2839,4/20/2019,Eswatini,Malawi,Africa,Africa,0,0,African Nations Championship qualification,Unknown,Eswatini,FALSE,No,Draw
2840,3/26/2019,Algeria,Tunisia,Africa,Africa,1,0,Friendly,Unknown,Algeria,FALSE,No,Win
2841,3/26/2019,Costa Rica,Jamaica,North America,North America,1,0,Friendly,Unknown,Costa Rica,FALSE,No,Win
2842,3/26/2019,Czech Republic,Brazil,Europe,South America,1,3,Friendly,Unknown,Czech Republic,FALSE,No,Lose
2843,3/26/2019,Ghana,Mauritania,Africa,Africa,3,1,Friendly,Unknown,Ghana,FALSE,No,Win
2844,3/26/2019,Gibraltar,Estonia,Europe,Europe,0,1,Friendly,Unknown,Gibraltar,FALSE,No,Lose
2845,3/26/2019,Honduras,Ecuador,North America,South America,0,0,Friendly,Unknown,USA,TRUE,No,Draw
2846,3/26/2019,Côte d'Ivoire,Liberia,Africa,Africa,1,0,Friendly,Unknown,Côte d'Ivoire,FALSE,No,Win
2847,3/26/2019,Japan,Bolivia,Asia,South America,0,1,Kirin Challenge Cup,Unknown,Japan,FALSE,No,Lose
2848,3/26/2019,Korea Republic,Colombia,Asia,South America,2,1,Friendly,Unknown,Korea Republic,FALSE,No,Win
2849,3/26/2019,Morocco,Argentina,Africa,South America,0,1,Friendly,Unknown,Morocco,FALSE,No,Lose
2850,3/26/2019,Nicaragua,Guatemala,North America,North America,0,1,Friendly,Unknown,Nicaragua,FALSE,No,Lose
2851,3/26/2019,Nigeria,Egypt,Africa,Africa,1,0,Friendly,Unknown,Nigeria,FALSE,No,Win
2852,3/26/2019,Paraguay,Mexico,South America,North America,2,4,Friendly,Unknown,USA,TRUE,No,Lose
2853,3/26/2019,Peru,El Salvador,South America,North America,0,2,Friendly,Unknown,USA,TRUE,No,Lose
2854,3/26/2019,Senegal,Mali,Africa,Africa,2,1,Friendly,Unknown,Senegal,FALSE,No,Win
2855,3/26/2019,United Arab Emirates,Syria,Asia,Asia,0,0,Friendly,Unknown,United Arab Emirates,FALSE,No,Draw
2856,3/26/2019,USA,Chile,North America,South America,1,1,Friendly,Unknown,USA,FALSE,No,Draw
2857,3/26/2019,Republic of Ireland,Georgia,Europe,Europe,1,0,UEFA Euro qualification,Unknown,Republic of Ireland,FALSE,No,Win
2858,3/26/2019,Switzerland,Denmark,Europe,Europe,3,3,UEFA Euro qualification,Unknown,Switzerland,FALSE,No,Draw
2859,3/26/2019,Malta,Spain,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Malta,FALSE,No,Lose
2860,3/26/2019,Norway,Sweden,Europe,Europe,3,3,UEFA Euro qualification,Unknown,Norway,FALSE,No,Draw
2861,3/26/2019,Romania,Faroe Islands,Europe,Europe,4,1,UEFA Euro qualification,Unknown,Romania,FALSE,No,Win
2862,3/26/2019,Bosnia and Herzegovina,Greece,Europe,Europe,2,2,UEFA Euro qualification,Unknown,Bosnia and Herzegovina,FALSE,No,Draw
2863,3/26/2019,Italy,Liechtenstein,Europe,Europe,6,0,UEFA Euro qualification,Unknown,Italy,FALSE,No,Win
2864,3/26/2019,Armenia,Finland,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Armenia,FALSE,No,Lose
2865,3/25/2019,Azerbaijan,Lithuania,Europe,Europe,0,0,Friendly,Unknown,Azerbaijan,FALSE,No,Draw
2866,3/25/2019,Kuwait,Nepal,Asia,Asia,1,0,Friendly,Unknown,Kuwait,FALSE,No,Win
2867,3/25/2019,Myanmar,Indonesia,Asia,Asia,0,2,Friendly,Unknown,Myanmar,FALSE,No,Lose
2868,3/25/2019,Saudi Arabia,Equatorial Guinea,Asia,Africa,3,2,Friendly,Unknown,Saudi Arabia,FALSE,No,Win
2869,3/25/2019,Kosovo,Bulgaria,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Kosovo,FALSE,No,Draw
2870,3/25/2019,Montenegro,England,Europe,Europe,1,5,UEFA Euro qualification,Unknown,Montenegro,FALSE,No,Lose
2871,3/25/2019,Portugal,Serbia,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Portugal,FALSE,No,Draw
2872,3/25/2019,Luxembourg,Ukraine,Europe,Europe,1,2,UEFA Euro qualification,Unknown,Luxembourg,FALSE,No,Lose
2873,3/25/2019,Turkey,Moldova,Europe,Europe,4,0,UEFA Euro qualification,Unknown,Turkey,FALSE,No,Win
2874,3/25/2019,Andorra,Albania,Europe,Europe,0,3,UEFA Euro qualification,Unknown,Andorra,FALSE,No,Lose
2875,3/25/2019,France,Iceland,Europe,Europe,4,0,UEFA Euro qualification,Unknown,France,FALSE,No,Win
2876,3/24/2019,Chinese Taipei,Solomon Islands,Asia,Oceania,0,1,Friendly,Unknown,Chinese Taipei,FALSE,No,Lose
2877,3/24/2019,Fiji,Mauritius,Oceania,Africa,1,0,Friendly,Unknown,Fiji,FALSE,No,Win
2878,3/24/2019,Northern Ireland,Belarus,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Northern Ireland,FALSE,No,Win
2879,3/24/2019,Netherlands,Germany,Europe,Europe,2,3,UEFA Euro qualification,Unknown,Netherlands,FALSE,No,Lose
2880,3/24/2019,Wales,Slovakia,Europe,Europe,1,0,UEFA Euro qualification,Unknown,Wales,FALSE,No,Win
2881,3/24/2019,Hungary,Croatia,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Hungary,FALSE,No,Win
2882,3/24/2019,Israel,Austria,Europe,Europe,4,2,UEFA Euro qualification,Unknown,Israel,FALSE,No,Win
2883,3/24/2019,Poland,Latvia,Europe,Europe,2,0,UEFA Euro qualification,Unknown,Poland,FALSE,No,Win
2884,3/24/2019,Slovenia,North Macedonia,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Slovenia,FALSE,No,Draw
2885,3/24/2019,San Marino,Scotland,Europe,Europe,0,2,UEFA Euro qualification,Unknown,San Marino,FALSE,No,Lose
2886,3/24/2019,Kazakhstan,Russia,Europe,Europe,0,4,UEFA Euro qualification,Unknown,Kazakhstan,FALSE,No,Lose
2887,3/24/2019,Cyprus,Belgium,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Cyprus,FALSE,No,Lose
2888,3/24/2019,Benin,Togo,Africa,Africa,2,1,African Cup of Nations qualification,Unknown,Benin,FALSE,No,Win
2889,3/24/2019,Libya,South Africa,Africa,Africa,1,2,African Cup of Nations qualification,Unknown,Tunisia,TRUE,No,Lose
2890,3/24/2019,Zimbabwe,Congo,Africa,Africa,2,0,African Cup of Nations qualification,Unknown,Zimbabwe,FALSE,No,Win
2891,3/24/2019,Central African Republic,Guinea,Africa,Africa,0,0,African Cup of Nations qualification,Unknown,Central African Republic,FALSE,No,Draw
2892,3/24/2019,Tanzania,Uganda,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Tanzania,FALSE,No,Win
2893,3/24/2019,Puerto Rico,Grenada,North America,North America,0,2,CONCACAF Nations League qualification,Unknown,Puerto Rico,FALSE,No,Lose
2894,3/24/2019,Dominican Republic,Bermuda,North America,North America,1,3,CONCACAF Nations League qualification,Unknown,Dominican Republic,FALSE,No,Lose
2895,3/24/2019,Haiti,Cuba,North America,North America,2,1,CONCACAF Nations League qualification,Unknown,Haiti,FALSE,No,Win
2896,3/24/2019,Barbados,Nicaragua,North America,North America,0,1,CONCACAF Nations League qualification,Unknown,Barbados,FALSE,No,Lose
2897,3/24/2019,El Salvador,Jamaica,North America,North America,2,0,CONCACAF Nations League qualification,Unknown,El Salvador,FALSE,No,Win
2898,3/23/2019,Brazil,Panama,South America,North America,1,1,Friendly,Unknown,Portugal,TRUE,No,Draw
2899,3/23/2019,Malaysia,Afghanistan,Asia,Asia,2,1,Friendly,Unknown,Malaysia,FALSE,No,Win
2900,3/23/2019,Oman,Singapore,Asia,Asia,1,1,Friendly,Unknown,Malaysia,TRUE,Yes,Win
2901,3/23/2019,Georgia,Switzerland,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Georgia,FALSE,No,Lose
2902,3/23/2019,Gibraltar,Republic of Ireland,Europe,Europe,0,1,UEFA Euro qualification,Unknown,Gibraltar,FALSE,No,Lose
2903,3/23/2019,Malta,Faroe Islands,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Malta,FALSE,No,Win
2904,3/23/2019,Sweden,Romania,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Sweden,FALSE,No,Win
2905,3/23/2019,Spain,Norway,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Spain,FALSE,No,Win
2906,3/23/2019,Bosnia and Herzegovina,Armenia,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Bosnia and Herzegovina,FALSE,No,Win
2907,3/23/2019,Italy,Finland,Europe,Europe,2,0,UEFA Euro qualification,Unknown,Italy,FALSE,No,Win
2908,3/23/2019,Liechtenstein,Greece,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Liechtenstein,FALSE,No,Lose
2909,3/23/2019,Senegal,Madagascar,Africa,Africa,2,0,African Cup of Nations qualification,Unknown,Senegal,FALSE,No,Win
2910,3/23/2019,Cameroon,Comoros,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Cameroon,FALSE,No,Win
2911,3/23/2019,Mali,South Sudan,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Mali,FALSE,No,Win
2912,3/23/2019,Ghana,Kenya,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Ghana,FALSE,No,Win
2913,3/23/2019,Niger,Egypt,Africa,Africa,1,1,African Cup of Nations qualification,Unknown,Niger,FALSE,No,Draw
2914,3/23/2019,Zambia,Namibia,Africa,Africa,4,1,African Cup of Nations qualification,Unknown,Zambia,FALSE,No,Win
2915,3/23/2019,Dominica,Bahamas,North America,North America,4,0,CONCACAF Nations League qualification,Unknown,Dominica,FALSE,No,Win
2916,3/23/2019,Antigua and Barbuda,Curaçao,North America,North America,2,1,CONCACAF Nations League qualification,Unknown,Antigua and Barbuda,FALSE,No,Win
2917,3/23/2019,Guyana,Belize,South America,North America,2,1,CONCACAF Nations League qualification,Unknown,Guyana,FALSE,No,Win
2918,3/23/2019,Suriname,St. Kitts and Nevis,South America,North America,2,0,CONCACAF Nations League qualification,Unknown,Suriname,FALSE,No,Win
2919,3/22/2019,Argentina,Venezuela,South America,South America,1,3,Friendly,Unknown,Spain,TRUE,No,Lose
2920,3/22/2019,Guatemala,Costa Rica,North America,North America,1,0,Friendly,Unknown,Guatemala,FALSE,No,Win
2921,3/22/2019,Japan,Colombia,Asia,South America,0,1,Kirin Challenge Cup,Unknown,Japan,FALSE,No,Lose
2922,3/22/2019,Korea Republic,Bolivia,Asia,South America,1,0,Friendly,Unknown,Korea Republic,FALSE,No,Win
2923,3/22/2019,Mexico,Chile,North America,South America,3,1,Friendly,Unknown,USA,TRUE,No,Win
2924,3/22/2019,Peru,Paraguay,South America,South America,1,0,Friendly,Unknown,USA,TRUE,No,Win
2925,3/22/2019,Bulgaria,Montenegro,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Bulgaria,FALSE,No,Draw
2926,3/22/2019,England,Czech Republic,Europe,Europe,5,0,UEFA Euro qualification,Unknown,England,FALSE,No,Win
2927,3/22/2019,Portugal,Ukraine,Europe,Europe,0,0,UEFA Euro qualification,Unknown,Portugal,FALSE,No,Draw
2928,3/22/2019,Luxembourg,Lithuania,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Luxembourg,FALSE,No,Win
2929,3/22/2019,Albania,Turkey,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Albania,FALSE,No,Lose
2930,3/22/2019,Andorra,Iceland,Europe,Europe,0,2,UEFA Euro qualification,Unknown,Andorra,FALSE,No,Lose
2931,3/22/2019,Moldova,France,Europe,Europe,1,4,UEFA Euro qualification,Unknown,Moldova,FALSE,No,Lose
2932,3/22/2019,Botswana,Angola,Africa,Africa,0,1,African Cup of Nations qualification,Unknown,Botswana,FALSE,No,Lose
2933,3/22/2019,Anguilla,US Virgin Islands,North America,North America,0,3,CONCACAF Nations League qualification,Unknown,Anguilla,FALSE,No,Lose
2934,3/22/2019,Cayman Islands,Montserrat,North America,North America,1,2,CONCACAF Nations League qualification,Unknown,Cayman Islands,FALSE,No,Lose
2935,3/22/2019,St. Lucia,Aruba,North America,North America,3,2,CONCACAF Nations League qualification,Unknown,Antigua and Barbuda,TRUE,No,Win
2936,3/21/2019,Kosovo,Denmark,Europe,Europe,2,2,Friendly,Unknown,Kosovo,FALSE,No,Draw
2937,3/21/2019,Kuwait,Nepal,Asia,Asia,0,0,Friendly,Unknown,Kuwait,FALSE,No,Draw
2938,3/21/2019,Mauritius,New Caledonia,Africa,Oceania,3,1,Friendly,Unknown,Fiji,TRUE,No,Win
2939,3/21/2019,United Arab Emirates,Saudi Arabia,Asia,Asia,2,1,Friendly,Unknown,United Arab Emirates,FALSE,No,Win
2940,3/21/2019,USA,Ecuador,North America,South America,1,0,Friendly,Unknown,USA,FALSE,No,Win
2941,3/21/2019,Northern Ireland,Estonia,Europe,Europe,2,0,UEFA Euro qualification,Unknown,Northern Ireland,FALSE,No,Win
2942,3/21/2019,Netherlands,Belarus,Europe,Europe,4,0,UEFA Euro qualification,Unknown,Netherlands,FALSE,No,Win
2943,3/21/2019,Croatia,Azerbaijan,Europe,Europe,2,1,UEFA Euro qualification,Unknown,Croatia,FALSE,No,Win
2944,3/21/2019,Slovakia,Hungary,Europe,Europe,2,0,UEFA Euro qualification,Unknown,Slovakia,FALSE,No,Win
2945,3/21/2019,Austria,Poland,Europe,Europe,0,1,UEFA Euro qualification,Unknown,Austria,FALSE,No,Lose
2946,3/21/2019,North Macedonia,Latvia,Europe,Europe,3,1,UEFA Euro qualification,Unknown,North Macedonia,FALSE,No,Win
2947,3/21/2019,Israel,Slovenia,Europe,Europe,1,1,UEFA Euro qualification,Unknown,Israel,FALSE,No,Draw
2948,3/21/2019,Cyprus,San Marino,Europe,Europe,5,0,UEFA Euro qualification,Unknown,Cyprus,FALSE,No,Win
2949,3/21/2019,Belgium,Russia,Europe,Europe,3,1,UEFA Euro qualification,Unknown,Belgium,FALSE,No,Win
2950,3/21/2019,Kazakhstan,Scotland,Europe,Europe,3,0,UEFA Euro qualification,Unknown,Kazakhstan,FALSE,No,Win
2951,3/21/2019,British Virgin Islands,Turks and Caicos Islands,North America,North America,2,2,CONCACAF Nations League qualification,Unknown,Anguilla,TRUE,No,Draw
2952,3/20/2019,Germany,Serbia,Europe,Europe,1,1,Friendly,Unknown,Germany,FALSE,No,Draw
2953,3/20/2019,Wales,Trinidad and Tobago,Europe,South America,1,0,Friendly,Unknown,Wales,FALSE,No,Win
2954,3/19/2019,Myanmar,Chinese Taipei,Asia,Asia,0,0,Friendly,Unknown,Myanmar,FALSE,No,Draw
2955,3/18/2019,Fiji,New Caledonia,Oceania,Oceania,3,0,Friendly,Unknown,Fiji,FALSE,No,Win
2956,3/18/2019,Solomon Islands,Vanuatu,Oceania,Oceania,3,1,Friendly,Unknown,Solomon Islands,FALSE,No,Win
2957,3/16/2019,Bahamas,Turks and Caicos Islands,North America,North America,6,1,Friendly,Unknown,Bahamas,FALSE,No,Win
2958,3/9/2019,Cambodia,Bangladesh,Asia,Asia,0,1,Friendly,Unknown,Cambodia,FALSE,No,Lose
2959,3/6/2019,El Salvador,Guatemala,North America,North America,3,1,Friendly,Unknown,USA,TRUE,No,Win
